2026-08-06 16:51:49 | DEBUG    | asyncio | Using proactor: IocpProactor
2026-08-06 16:57:16 | DEBUG    | openai._base_client | Sending HTTP Request: POST https://ai.api.cloud.yandex.net/v1/chat/completions
2026-08-06 16:57:16 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-08-06 16:57:16 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-08-06 16:57:16 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-08-06 16:57:16 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-08-06 16:57:16 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-08-06 16:57:25 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'content-type', b'application/json'), (b'x-data-logging-enabled', b'true'), (b'date', b'Thu, 06 Aug 2026 13:57:26 GMT'), (b'x-server-trace-id', b'1efd0d78c03c643a:202b4308acce8833:2e0881767cff8cf0:1'), (b'server', b'ycalb'), (b'transfer-encoding', b'chunked')])
2026-08-06 16:57:25 | INFO     | httpx | HTTP Request: POST https://ai.api.cloud.yandex.net/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-06 16:57:25 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-08-06 16:57:25 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-08-06 16:57:25 | DEBUG    | httpcore.http11 | response_closed.started
2026-08-06 16:57:25 | DEBUG    | httpcore.http11 | response_closed.complete
2026-08-06 16:57:25 | DEBUG    | openai._base_client | HTTP Response: POST https://ai.api.cloud.yandex.net/v1/chat/completions "200 OK" Headers({'content-type': 'application/json', 'x-data-logging-enabled': 'true', 'date': 'Thu, 06 Aug 2026 13:57:26 GMT', 'x-server-trace-id': '1efd0d78c03c643a:202b4308acce8833:2e0881767cff8cf0:1', 'server': 'ycalb', 'transfer-encoding': 'chunked'})
2026-08-06 16:57:25 | DEBUG    | openai._base_client | request_id: None
2026-08-06 16:57:25 | INFO     | travel_agent.orchestrator | 💬 Токены: 📥 27081 (всего 94652) | 📤 1700 (всего 6091) | ∑ 28781
2026-08-06 16:57:25 | DEBUG    | travel_agent.orchestrator | Async agent loop completed in 3 iterations
2026-08-06 16:57:25 | INFO     | travel_agent.orchestrator | ✅ Цикл завершён. Расход: 📥 94652 | 📤 6091 | ∑ 100743
2026-08-06 16:57:25 | DEBUG    | travel_agent.cli | [avia] ⏱ 27.6s  🔧 get_avia_instructions, search_avia
2026-08-06 16:58:27 | INFO     | travel_agent.orchestrator | 🔑 Роутинг по ключевым словам → avia
2026-08-06 16:58:27 | INFO     | travel_agent.orchestrator | 🧭 Роутер выбрал: avia
2026-08-06 16:58:27 | DEBUG    | travel_agent.orchestrator | ============================================================
2026-08-06 16:58:27 | DEBUG    | travel_agent.orchestrator | AGENT LOOP START. User message: какие вообще рейсы москва анталья на 15.08 Выведи таблицей
2026-08-06 16:58:27 | DEBUG    | travel_agent.orchestrator | History length: 7
2026-08-06 16:58:27 | DEBUG    | travel_agent.orchestrator | ============================================================
2026-08-06 16:58:27 | DEBUG    | travel_agent.orchestrator | 
--- Iteration 1 ---
