2026-08-06 10:40:15 | DEBUG    | asyncio | Using proactor: IocpProactor
2026-08-06 10:41:15 | DEBUG    | openai._base_client | Sending HTTP Request: POST https://ai.api.cloud.yandex.net/v1/chat/completions
2026-08-06 10:41:15 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-08-06 10:41:15 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-08-06 10:41:15 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-08-06 10:41:15 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-08-06 10:41:15 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-08-06 10:41:21 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'content-type', b'application/json'), (b'x-data-logging-enabled', b'true'), (b'date', b'Thu, 06 Aug 2026 07:41:23 GMT'), (b'x-server-trace-id', b'20a55b8edeff7868:44faf162d2934861:bc9ea0acca728d4f:1'), (b'server', b'ycalb'), (b'transfer-encoding', b'chunked')])
2026-08-06 10:41:21 | INFO     | httpx | HTTP Request: POST https://ai.api.cloud.yandex.net/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-06 10:41:21 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-08-06 10:41:21 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-08-06 10:41:21 | DEBUG    | httpcore.http11 | response_closed.started
2026-08-06 10:41:21 | DEBUG    | httpcore.http11 | response_closed.complete
2026-08-06 10:41:21 | DEBUG    | openai._base_client | HTTP Response: POST https://ai.api.cloud.yandex.net/v1/chat/completions "200 OK" Headers({'content-type': 'application/json', 'x-data-logging-enabled': 'true', 'date': 'Thu, 06 Aug 2026 07:41:23 GMT', 'x-server-trace-id': '20a55b8edeff7868:44faf162d2934861:bc9ea0acca728d4f:1', 'server': 'ycalb', 'transfer-encoding': 'chunked'})
2026-08-06 10:41:21 | DEBUG    | openai._base_client | request_id: None
2026-08-06 10:41:21 | INFO     | travel_agent.orchestrator | 💬 Токены: 📥 20590 (всего 58801) | 📤 1660 (всего 3801) | ∑ 22250
2026-08-06 10:41:21 | DEBUG    | travel_agent.orchestrator | LLM response. Content: 

Вот лучшие варианты поездов из Москвы в Тулу на сегодня, 6 августа 2026 года:

**1. Поезд 479А (ФПК)** — ⭐ 7/10
*   **Отправление:** 11:15 с **Восточного вокзала**
*   **Прибытие:** 14:16 на **Тула-1-Курская**
*   **В пути:** 3 ч 01 мин
*   **Цена:** от 1 713 ₽ (плацкарт) / от 2 336 ₽ (купе)
*   *Удобный дневной поезд, есть выбор классов.*

**2. Поезд 7049 (ЦППК, «Ласточка»)**
*   **Отправление:** 18:34 с **Курского вокзала**
*   **Прибытие:** 21:16 на **Тула-1-Курская**
*   **В пути:** 2 ч 42
2026-08-06 10:41:21 | DEBUG    | travel_agent.orchestrator | LLM response. Tool calls count: 0
2026-08-06 10:41:21 | DEBUG    | travel_agent.orchestrator | Async agent loop completed in 2 iterations
2026-08-06 10:41:21 | INFO     | travel_agent.orchestrator | ✅ Цикл завершён. Расход: 📥 58801 | 📤 3801 | ∑ 62602
2026-08-06 10:41:21 | DEBUG    | travel_agent.cli | [rail] ⏱ 8.5s  🔧 search_rail
2026-08-06 10:46:03 | INFO     | travel_agent.orchestrator | 🔑 Роутинг по ключевым словам → avia
2026-08-06 10:46:03 | INFO     | travel_agent.orchestrator | 🧭 Роутер выбрал: avia
2026-08-06 10:46:03 | INFO     | travel_agent.orchestrator | 🏗️ Создаю агента [avia]
2026-08-06 10:46:03 | DEBUG    | travel_agent.orchestrator | ============================================================
2026-08-06 10:46:03 | DEBUG    | travel_agent.orchestrator | AGENT LOOP START. User message: самолет москва анталья на 8 августа
2026-08-06 10:46:03 | DEBUG    | travel_agent.orchestrator | History length: 6
2026-08-06 10:46:03 | DEBUG    | travel_agent.orchestrator | ============================================================
2026-08-06 10:46:03 | DEBUG    | travel_agent.orchestrator | 
--- Iteration 1 ---
